Logical Sensor ID,Timestamp,Value
45,2012-01-23T13:00:00.000Z,-3.03
45,2012-01-23T14:00:00.000Z,-1.303
45,2012-01-23T15:00:00.000Z,-1.678
45,2012-01-23T16:00:00.000Z,-6.238
45,2012-01-23T17:00:00.000Z,-1.521
45,2012-01-23T18:00:00.000Z,4.457
45,2012-01-23T19:00:00.000Z,8.43
45,2012-01-23T20:00:00.000Z,12.47
45,2012-01-23T21:00:00.000Z,11.16
45,2012-01-23T22:00:00.000Z,8.93
45,2012-01-23T23:00:00.000Z,6.884
45,2012-01-24T00:00:00.000Z,-0.955
45,2012-01-24T01:00:00.000Z,3.774
45,2012-01-24T02:00:00.000Z,3.027
45,2012-01-24T03:00:00.000Z,4.019
45,2012-01-24T04:00:00.000Z,2.623
45,2012-01-24T05:00:00.000Z,1.81
45,2012-01-24T06:00:00.000Z,0.282
45,2012-01-24T07:00:00.000Z,-0.069
45,2012-01-24T08:00:00.000Z,-0.906
45,2012-01-24T09:00:00.000Z,-3.625
45,2012-01-24T10:00:00.000Z,-3.189
45,2012-01-24T11:00:00.000Z,-5.311
45,2012-01-24T12:00:00.000Z,-4.451
45,2012-01-24T13:00:00.000Z,-7.026
45,2012-01-24T14:00:00.000Z,-4.679
45,2012-01-24T15:00:00.000Z,-5.409
45,2012-01-24T16:00:00.000Z,-10.57
45,2012-01-24T17:00:00.000Z,-3.847
45,2012-01-24T18:00:00.000Z,6.999
45,2012-01-24T19:00:00.000Z,17.75
45,2012-01-24T20:00:00.000Z,21.67
45,2012-01-24T21:00:00.000Z,19.89
45,2012-01-24T22:00:00.000Z,13.12
45,2012-01-24T23:00:00.000Z,5.164
45,2012-01-25T00:00:00.000Z,-2.671
45,2012-01-25T01:00:00.000Z,-7.114
45,2012-01-25T02:00:00.000Z,-6.348
45,2012-01-25T03:00:00.000Z,-6.843
45,2012-01-25T04:00:00.000Z,-7.894
45,2012-01-25T05:00:00.000Z,-5.77
45,2012-01-25T06:00:00.000Z,-5.464
45,2012-01-25T07:00:00.000Z,-6.403
45,2012-01-25T08:00:00.000Z,-7.091
45,2012-01-25T09:00:00.000Z,-5.413
45,2012-01-25T10:00:00.000Z,-7.321
45,2012-01-25T11:00:00.000Z,-4.056
45,2012-01-25T12:00:00.000Z,-6.648
45,2012-01-25T13:00:00.000Z,-4.85
45,2012-01-25T14:00:00.000Z,-8.41
45,2012-01-25T15:00:00.000Z,-5.658
45,2012-01-25T16:00:00.000Z,-15.17
